img_id,turn_index,source_img,target_img,instruction
296040,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/296040-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/296040-output1.png,add a duck
296040,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/296040-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/296040-output2.png,add a cat to the room
236484,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/236484-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/236484-output1.png,erase the bananas and add pig safes
236484,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/236484-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/236484-output2.png,remove the pineapple and add smartphones
484494,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/484494-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/484494-output1.png,It should be just a black cow.
484494,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/484494-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/484494-output2.png,Put it next to a river.
484494,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/484494-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/484494-output3.png,Can you add a goat next to the cow?
270836,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/270836-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/270836-output1.png,give the elephant tusks
270836,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/270836-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/270836-output2.png,the bird is now a raven
270836,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/270836-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/270836-output3.png,put a bird on the elephants head
9608,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/9608-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/9608-output1.png,change the snowboard to a skateboard
9608,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/9608-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/9608-output2.png,let the man wear a tuxedo
9608,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/9608-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/9608-output3.png,add a penguin next to the man
339278,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/339278-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/339278-output1.png,let there be a tennis court
339278,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/339278-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/339278-output2.png,let a bird sit on the steeple
339278,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/339278-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/339278-output3.png,remove the trees
504586,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/504586-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/504586-output1.png,The carpet on the floor
504586,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/504586-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/504586-output2.png,Make the mirror a picture of a duck
204853,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/204853-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/204853-output1.png,Give party hats to all the people.
204853,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/204853-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/204853-output2.png,Replace the cake with a large pizza.
226119,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/226119-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/226119-output1.png,let the birthday cake be pineapple cake
226119,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/226119-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/226119-output2.png,add a phone on the table
226119,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/226119-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/226119-output3.png,"Add a ""Happy Birthday"" sign on the wall"
208871,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/208871-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/208871-output1.png,give the man bowl of cereal
208871,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/208871-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/208871-output2.png,give the man a cat head
148828,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/148828-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/148828-output1.png,the dog should be wearing sunglasses
148828,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/148828-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/148828-output2.png,give the dog a sun hat
148828,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/148828-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/148828-output3.png,let the dog pant
410754,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/410754-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/410754-output1.png,Let the man become younger like a boy.
247543,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/247543-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/247543-output1.png,change the green train into a smoke train
247543,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/247543-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/247543-output2.png,let the field have daffodils
247543,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/247543-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/247543-output3.png,let there be Eiffel tower at the back
147959,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/147959-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/147959-output1.png,remove the fences
147959,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/147959-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/147959-output2.png,add a moon in the sky
147959,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/147959-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/147959-output3.png,add a zebra
35148,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/35148-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/35148-output1.png,add pedestrians
35148,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/35148-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/35148-output2.png,add a truck to the street
18476,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/18476-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/18476-output1.png,Put a teddy bear on top of the suit.
18476,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/18476-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/18476-output2.png,Get rid of the tie.
303418,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/303418-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/303418-output1.png,let the kitchen floor be checkered
303418,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/303418-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/303418-output2.png,let the green and white stove top oven be red
303418,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/303418-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/303418-output3.png,add a pizza on the stove top
41027,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/41027-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/41027-output1.png,What if the there was a bottle of seeds insted of a bottle of pepper?
159118,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/159118-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/159118-output1.png,The cat should be a black cat.
159118,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/159118-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/159118-output2.png,Can it have a beer bottle?
214367,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/214367-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/214367-output1.png,change the white window into a black window
214367,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/214367-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/214367-output2.png,change the red fruit into yellow fruit
214367,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/214367-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/214367-output3.png,add a spider climbing the wall
162858,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/162858-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/162858-output1.png,Remove all the cars but the one in the center.
162858,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/162858-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/162858-output2.png,Remove the stoplights.
251427,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/251427-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/251427-output1.png,remove the copyright text
251427,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/251427-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/251427-output2.png,let there be a crab on the beach
251427,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/251427-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/251427-output3.png,let there be a woman sitting in  the boat
353480,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/353480-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/353480-output1.png,Make it a black bird.
353480,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/353480-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/353480-output2.png,Make the bird eat a worm.
516105,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/516105-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/516105-output1.png,Add an armored tank driving down the road
189475,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/189475-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/189475-output1.png,Remove the child.
189475,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/189475-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/189475-output2.png,Have the woman's mouth be open.
189475,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/189475-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/189475-output3.png,Give the woman sunglasses.
307272,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/307272-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/307272-output1.png,Let's add a person on the side walk.
307272,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/307272-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/307272-output2.png,Let's add a dog next to the fire hydrant.
77721,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/77721-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/77721-output1.png,put a baby on the chair
77721,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/77721-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/77721-output2.png,leave the man alone on the table
77721,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/77721-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/77721-output3.png,put a cat on the other chair
78359,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/78359-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/78359-output1.png,change the spray bottle into a champagne bottle
78359,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/78359-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/78359-output2.png,let the cup be an expensive coffee mug
78359,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/78359-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/78359-output3.png,let there be painting brush in the mug
316123,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/316123-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/316123-output1.png,make one of the boys have green hair
316123,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/316123-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/316123-output2.png,make one of the boys have brown hair
316123,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/316123-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/316123-output3.png,make the hair of one of the kids disappear
199458,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/199458-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/199458-output1.png,swap the coffee table and plant for a pool table
199458,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/199458-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/199458-output2.png,place a rubber duck on the picture
98853,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/98853-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/98853-output1.png,Remove the man sitting in front of the black barrier.
98853,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/98853-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/98853-output2.png,Add an empty chair.
98853,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/98853-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/98853-output3.png,Replace the headband with a hat.
426179,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/426179-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/426179-output1.png,switch the sandwich for nuggets
379048,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/379048-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/379048-output1.png,let the Atlanta Braves jersey be changed with a Red Sox jersey
379048,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/379048-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/379048-output2.png,let there be a summer hat
379048,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/379048-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/379048-output3.png,let there be a stick
359925,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/359925-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/359925-output1.png,make the horse wear VR glasses
359925,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/359925-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/359925-output2.png,make the man and woman hold each other
359925,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/359925-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/359925-output3.png,let the man shout
72717,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/72717-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/72717-output1.png,Refill the cup.
72717,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/72717-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/72717-output2.png,Make all the food a salad.
72717,3,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/72717-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/72717-output3.png,Add a side of sauce.
344238,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/344238-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/344238-output1.png,Put a watermelon on the counter.
551285,1,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/551285-input.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/551285-output1.png,change the blue book into a Bible
551285,2,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/551285-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00016-of-00051-2ce592a2aa4c0b2d/551285-output2.png,add red pillows on the bench
